,days,len_day_data,neg_res,neut_tweet,pos_tweet
768,2018-06-03 14:00:00,59,8.474576271186441,47.45762711864407,44.067796610169495
769,2018-06-04 10:30:00,49,22.448979591836736,22.448979591836736,55.10204081632653
770,2018-06-04 17:00:00,48,14.583333333333334,35.416666666666664,50.0
771,2018-06-14 09:30:00,53,11.320754716981131,45.283018867924525,43.39622641509434
772,2018-06-05 17:15:00,53,11.320754716981131,33.9622641509434,54.716981132075475
773,2018-06-18 18:00:00,380,7.894736842105263,56.578947368421055,35.526315789473685
774,2018-06-15 09:45:00,315,15.555555555555555,38.095238095238095,46.34920634920635
775,2018-06-08 11:00:00,42,4.761904761904762,50.0,45.23809523809524
776,2018-06-15 01:00:00,419,13.365155131264917,36.0381861575179,50.59665871121718
777,2018-06-13 12:45:00,52,9.615384615384615,57.69230769230769,32.69230769230769
778,2018-06-04 07:45:00,50,8.0,38.0,54.0
779,2018-06-04 20:30:00,53,20.754716981132077,45.283018867924525,33.9622641509434
780,2018-06-19 11:45:00,345,9.855072463768115,52.7536231884058,37.391304347826086
781,2018-06-16 02:00:00,413,12.34866828087167,42.130750605326874,45.520581113801455
782,2018-06-18 19:15:00,437,9.153318077803204,53.089244851258584,37.75743707093822
783,2018-06-09 02:45:00,68,26.470588235294116,39.705882352941174,33.8235294117647
784,2018-06-04 09:15:00,53,3.7735849056603774,60.37735849056604,35.84905660377358
785,2018-06-09 06:15:00,59,8.474576271186441,47.45762711864407,44.067796610169495
786,2018-06-10 02:30:00,61,9.836065573770492,31.147540983606557,59.01639344262295
787,2018-06-18 13:15:00,434,10.829493087557603,44.00921658986175,45.16129032258065
788,2018-06-09 22:30:00,61,16.39344262295082,42.622950819672134,40.98360655737705
789,2018-06-10 13:00:00,48,14.583333333333334,45.833333333333336,39.583333333333336
790,2018-06-03 16:45:00,61,6.557377049180328,37.704918032786885,55.73770491803279
791,2018-06-16 23:45:00,401,6.733167082294265,62.34413965087282,30.92269326683292
792,2018-06-12 23:30:00,53,13.20754716981132,35.84905660377358,50.943396226415096
793,2018-06-09 21:30:00,61,11.475409836065573,32.78688524590164,55.73770491803279
794,2018-06-04 15:15:00,46,17.391304347826086,39.130434782608695,43.47826086956522
795,2018-06-08 11:45:00,45,6.666666666666667,55.55555555555556,37.77777777777778
